artist_name,track_name,date,stream_count,track_url,track_position,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
pedro capó,calma - remix,20/05/2019,1598791,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,39,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
dababy,suge,20/05/2019,1598676,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,40,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4
nicky jam,te robaré,20/05/2019,1547027,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,41,6v0lAdFF4haL8xjBIUjtOw,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51E-05,0.0813,0.797,175.997,201818,4
sam smith,dancing with a stranger (with normani),20/05/2019,1537263,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,42,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,171030,4
bazzi,paradise,20/05/2019,1533599,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,43,7njKgVl3AnLflRad38o7AG,0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,169038,4
rosalía,con altura,20/05/2019,1482335,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,44,2qG5sZ7Si6sdK74qLxedYM,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4
blackpink,kill this love,20/05/2019,1465991,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,45,4pUCKHjJ4Ijewc37rRrvHn,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4
ava max,so am i,20/05/2019,1450038,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,46,0uUNN1nSoUx1A4fkDCWDQ7,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027,4
billie eilish,wish you were gay,20/05/2019,1435490,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,47,3Fj47GNK2kUF0uaEDgXLaD,0.853,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,221543,4
"tyler, the creator",running out of time,20/05/2019,1419932,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,48,5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4
kygo,"carry on (from the original motion picture ""pokémon detective pikachu"")",20/05/2019,1408323,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,49,3y3brCCecHC3Db18aIOnny,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316,4
billie eilish,lovely (with khalid),20/05/2019,1405200,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,50,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
ed sheeran,i don't care (with justin bieber),19/05/2019,5689877,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,1,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4
billie eilish,bad guy,19/05/2019,5049459,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
lil nas x,old town road (feat. billy ray cyrus) - remix,19/05/2019,4469136,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,3,6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
shawn mendes,if i can't have you,19/05/2019,3047932,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,4,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4
sech,otro trago,19/05/2019,2851170,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,5,1Ej96GIBCTvgH7tNX1r3qr,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4
lil nas x,old town road,19/05/2019,2825605,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,6,53CJANUxooaqGOtdsBTh7O,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73E-06,0.0949,0.471,136.019,113013,4
"tyler, the creator",earfquake,19/05/2019,2734530,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,7,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067,4
avicii,sos,19/05/2019,2560759,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,8,6nDKrPlXdpomGBgAlO7UdP,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4
post malone,sunflower - spider-man: into the spider-verse,19/05/2019,2536901,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,9,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040,4
lewis capaldi,someone you loved,19/05/2019,2450186,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,10,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
lunay,soltera - remix,19/05/2019,2427021,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,11,1c0hsvHLELX6y8qymnpLKL,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4
daddy yankee,con calma,19/05/2019,2414263,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,12,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227,4
taylor swift,me! (feat. brendon urie of panic! at the disco),19/05/2019,2346023,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,13,4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0,-4.143,1,0.0702,0.0291,0,0.112,0.657,182.123,193040,4
duncan laurence,arcade,19/05/2019,2315473,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,14,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
jonas brothers,sucker,19/05/2019,2271398,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,15,4y3OI86AEP6PQoDE6olYhO,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181040,4
ariana grande,7 rings,19/05/2019,2161038,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,16,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
khalid,talk (feat. disclosure),19/05/2019,2089218,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,17,6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4
lady gaga,shallow,19/05/2019,2025307,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,18,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
halsey,nightmare,19/05/2019,1883374,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,19,340UVheS8z3ncW9TTUhAbc,0.611,0.622,9,-5.075,0,0.0734,0.0188,0,0.359,0.538,146.11,231999,4
lizzo,truth hurts,19/05/2019,1830194,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,20,5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4
logic,homicide (feat. eminem),19/05/2019,1774475,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,21,2MuMD298IpYqKF367wegUd,0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,245387,4
post malone,wow.,19/05/2019,1722864,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,22,6MWtB6iiXyIwun0YzU6DFP,0.833,0.539,11,-7.399,0,0.178,0.163,2.10E-06,0.101,0.385,99.947,149520,4
maluma,hp,19/05/2019,1713323,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,23,1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14E-06,0.188,0.618,91.98,184436,4
billie eilish,bury a friend,19/05/2019,1694019,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,24,4SSnFejRGlZikf02HLewEF,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
mabel,don't call me up,19/05/2019,1673300,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,25,5WHTFyqSii0lmT9R21abT8,0.674,0.881,9,-2.853,1,0.147,0.296,3.01E-06,0.0793,0.234,98.994,178480,4
"tyler, the creator",i think,19/05/2019,1660167,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,26,4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,212013,4
dalex,pa mí - remix,19/05/2019,1610696,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,27,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,11,-8.029,0,0.22,0.753,5.27E-06,0.158,0.727,170.018,360960,4
paulo londra,tal vez,19/05/2019,1606270,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,28,46lvmzK8wxAy66tjzXXSh0,0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966,264483,4
billie eilish,when the party's over,19/05/2019,1594740,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,29,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077,4
pedro capó,calma - remix,19/05/2019,1585904,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,30,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
marshmello,happier,19/05/2019,1573308,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,31,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
bts,boy with luv (feat. halsey),19/05/2019,1571255,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,32,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773,4
dj luian,verte ir,19/05/2019,1561930,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,33,4lzxJ4jCuFDXXGkE1LmpKR,0.857,0.647,11,-4.152,0,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,4
mahmood,soldi,19/05/2019,1553141,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,34,4szQkW1CDHqbRZGltXJdd3,0.729,0.589,3,-9.871,0,0.0483,0.0361,0,0.305,0.349,95.065,195133,4
marshmello,here with me,19/05/2019,1551755,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,35,5icOoE6VgqFKohjWWNp0Ac,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4
ava max,sweet but psycho,19/05/2019,1545552,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,36,25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
halsey,without me,19/05/2019,1518086,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,37,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,201661,4
nicky jam,te robaré,19/05/2019,1477990,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,38,6v0lAdFF4haL8xjBIUjtOw,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51E-05,0.0813,0.797,175.997,201818,4
rosalía,con altura,19/05/2019,1456703,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,39,2qG5sZ7Si6sdK74qLxedYM,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4
martin garrix,summer days (feat. macklemore & patrick stump of fall out boy),19/05/2019,1450023,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,40,7Feaw9WAEREY0DUOSXJLOM,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805,4
dababy,suge,19/05/2019,1419851,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,41,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4
sam smith,dancing with a stranger (with normani),19/05/2019,1387093,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,42,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,171030,4
meduza,piece of your heart,19/05/2019,1376931,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,43,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
blackpink,kill this love,19/05/2019,1366344,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,44,4pUCKHjJ4Ijewc37rRrvHn,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4
"tyler, the creator",running out of time,19/05/2019,1344535,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,45,5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4
bazzi,paradise,19/05/2019,1341596,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,46,7njKgVl3AnLflRad38o7AG,0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,169038,4
billie eilish,wish you were gay,19/05/2019,1313558,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,47,3Fj47GNK2kUF0uaEDgXLaD,0.853,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,221543,4
billie eilish,lovely (with khalid),19/05/2019,1283155,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,48,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
ava max,so am i,19/05/2019,1281817,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,49,0uUNN1nSoUx1A4fkDCWDQ7,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027,4
"tyler, the creator",new magic wand,19/05/2019,1276641,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,50,0fv2KH6hac06J86hBUTcSf,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
ed sheeran,i don't care (with justin bieber),18/05/2019,6543977,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,1,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4
billie eilish,bad guy,18/05/2019,5589930,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
lil nas x,old town road (feat. billy ray cyrus) - remix,18/05/2019,4962096,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,3,6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
shawn mendes,if i can't have you,18/05/2019,3450216,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,4,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4
sech,otro trago,18/05/2019,3257928,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,5,1Ej96GIBCTvgH7tNX1r3qr,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4
lil nas x,old town road,18/05/2019,3175535,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,6,53CJANUxooaqGOtdsBTh7O,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73E-06,0.0949,0.471,136.019,113013,4
avicii,sos,18/05/2019,2992262,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,7,6nDKrPlXdpomGBgAlO7UdP,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4
daddy yankee,con calma,18/05/2019,2943537,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,8,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227,4
lunay,soltera - remix,18/05/2019,2922299,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,9,1c0hsvHLELX6y8qymnpLKL,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4
post malone,sunflower - spider-man: into the spider-verse,18/05/2019,2808683,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,10,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040,4
"tyler, the creator",earfquake,18/05/2019,2803045,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,11,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067,4
taylor swift,me! (feat. brendon urie of panic! at the disco),18/05/2019,2728240,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,12,4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0,-4.143,1,0.0702,0.0291,0,0.112,0.657,182.123,193040,4
jonas brothers,sucker,18/05/2019,2602192,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,13,4y3OI86AEP6PQoDE6olYhO,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181040,4
lewis capaldi,someone you loved,18/05/2019,2600131,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,14,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
ariana grande,7 rings,18/05/2019,2485991,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,15,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
khalid,talk (feat. disclosure),18/05/2019,2289480,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,16,6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4
lady gaga,shallow,18/05/2019,2231754,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,17,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
halsey,nightmare,18/05/2019,2200481,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,18,340UVheS8z3ncW9TTUhAbc,0.611,0.622,9,-5.075,0,0.0734,0.0188,0,0.359,0.538,146.11,231999,4
logic,homicide (feat. eminem),18/05/2019,2122317,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,19,2MuMD298IpYqKF367wegUd,0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,245387,4
lizzo,truth hurts,18/05/2019,2092693,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,20,5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4
maluma,hp,18/05/2019,2062641,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,21,1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14E-06,0.188,0.618,91.98,184436,4
"tyler, the creator",i think,18/05/2019,1994043,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,22,4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,212013,4
mabel,don't call me up,18/05/2019,1980481,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,23,5WHTFyqSii0lmT9R21abT8,0.674,0.881,9,-2.853,1,0.147,0.296,3.01E-06,0.0793,0.234,98.994,178480,4
post malone,wow.,18/05/2019,1975234,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,24,6MWtB6iiXyIwun0YzU6DFP,0.833,0.539,11,-7.399,0,0.178,0.163,2.10E-06,0.101,0.385,99.947,149520,4
paulo londra,tal vez,18/05/2019,1947127,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,25,46lvmzK8wxAy66tjzXXSh0,0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966,264483,4
dalex,pa mí - remix,18/05/2019,1930050,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,26,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,11,-8.029,0,0.22,0.753,5.27E-06,0.158,0.727,170.018,360960,4
dj luian,verte ir,18/05/2019,1918066,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,27,4lzxJ4jCuFDXXGkE1LmpKR,0.857,0.647,11,-4.152,0,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,4
pedro capó,calma - remix,18/05/2019,1897609,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,28,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
billie eilish,bury a friend,18/05/2019,1866807,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,29,4SSnFejRGlZikf02HLewEF,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
nicky jam,te robaré,18/05/2019,1828550,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,30,6v0lAdFF4haL8xjBIUjtOw,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51E-05,0.0813,0.797,175.997,201818,4
ava max,sweet but psycho,18/05/2019,1799832,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,31,25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
marshmello,here with me,18/05/2019,1782912,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,32,5icOoE6VgqFKohjWWNp0Ac,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4
marshmello,happier,18/05/2019,1771040,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,33,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
rosalía,con altura,18/05/2019,1755563,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,34,2qG5sZ7Si6sdK74qLxedYM,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4
bts,boy with luv (feat. halsey),18/05/2019,1749541,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,35,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773,4
"tyler, the creator",running out of time,18/05/2019,1691866,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,36,5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4
martin garrix,summer days (feat. macklemore & patrick stump of fall out boy),18/05/2019,1685226,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,37,7Feaw9WAEREY0DUOSXJLOM,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805,4
billie eilish,when the party's over,18/05/2019,1680748,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,38,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077,4
halsey,without me,18/05/2019,1677177,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,39,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,201661,4
"tyler, the creator",igor's theme,18/05/2019,1673461,https://open.spotify.com/track/51RN0kzWd7xeR4th5HsEtW,40,51RN0kzWd7xeR4th5HsEtW,0.467,0.672,10,-7.371,0,0.377,0.00559,0.243,0.607,0.0648,163.1,200693,4
meduza,piece of your heart,18/05/2019,1646769,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,41,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
"tyler, the creator",new magic wand,18/05/2019,1634444,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,42,0fv2KH6hac06J86hBUTcSf,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
dababy,suge,18/05/2019,1620997,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,43,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4
sam smith,dancing with a stranger (with normani),18/05/2019,1588365,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,44,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,171030,4
"tyler, the creator",a boy is a gun*,18/05/2019,1558066,https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66,45,1nXZnTALNXiPlvXotqHm66,0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,79.568,210253,4
bazzi,paradise,18/05/2019,1523479,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,46,7njKgVl3AnLflRad38o7AG,0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,169038,4
